encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_0,encoder_ffn_embed_dim_1,encoder_ffn_embed_dim_2,encoder_ffn_embed_dim_3,encoder_ffn_embed_dim_4,encoder_ffn_embed_dim_5,encoder_ffn_embed_dim_6,encoder_ffn_embed_dim_7,encoder_ffn_embed_dim_8,encoder_ffn_embed_dim_9,encoder_ffn_embed_dim_10,encoder_ffn_embed_dim_11,encoder_self_attention_heads_0,encoder_self_attention_heads_1,encoder_self_attention_heads_2,encoder_self_attention_heads_3,encoder_self_attention_heads_4,encoder_self_attention_heads_5,encoder_self_attention_heads_6,encoder_self_attention_heads_7,encoder_self_attention_heads_8,encoder_self_attention_heads_9,encoder_self_attention_heads_10,encoder_self_attention_heads_11,latency,temp
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6652581787109375,60.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.61421435546875,60.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.5818211669921876,60.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6197669677734374,60.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6678216552734375,60.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6403262939453125,60.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.5926326904296875,60.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6013974609375,60.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.683970703125,61.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.605042236328125,61.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.492256591796875,60.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.629808837890625,61.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6214931640625,61.0
360.0,8.0,512.0,1024.0,3072.0,512.0,1024.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,8.0,4.0,4.0,2.0,10.0,4.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6238394775390625,61.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.77457568359375,60.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.71186767578125,62.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7799892578125,63.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.767493896484375,63.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.861338134765625,64.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.791090576171875,64.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.797383544921875,65.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.8352586669921875,65.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7887442626953125,66.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.8827440185546875,66.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7798284912109374,66.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.843067138671875,67.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7970625,67.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.77271630859375,68.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.879373779296875,68.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.78243505859375,68.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.798923828125,69.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.85535888671875,69.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.819863037109375,52.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.8471263427734375,54.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.777120849609375,55.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.8009915771484375,56.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7864779052734374,57.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.77335693359375,58.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7814095458984376,58.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.778647705078125,59.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7756856689453124,60.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7766123046875,60.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.724056884765625,61.0
600.0,8.0,3072.0,1024.0,3072.0,2048.0,3072.0,1024.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,4.0,8.0,10.0,8.0,12.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7671221923828124,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.556845947265625,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.54432470703125,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6130301513671874,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.602887939453125,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6012086181640626,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.59779052734375,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.642926513671875,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.622288330078125,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6209525146484376,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.591109130859375,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.5068759765625,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.60439501953125,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6576212158203125,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.643056640625,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.681242919921875,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6284287109375,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.695049560546875,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6237266845703124,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.58843017578125,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.5673050537109374,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.5971348876953124,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.669056396484375,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.59041064453125,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.564365234375,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6480648193359375,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.5953968505859375,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.5989801025390624,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7035413818359375,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6132330322265624,62.0
360.0,8.0,1024.0,3072.0,1024.0,1024.0,3072.0,2048.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,6.0,10.0,12.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.5347373046875,62.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.765978759765625,62.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.7929930419921876,63.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.7040953369140626,63.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.6990245361328125,63.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.6725946044921876,63.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.62637060546875,64.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.801822509765625,64.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.740315185546875,65.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.6604766845703125,65.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.673995361328125,65.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.699407470703125,65.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.76471435546875,66.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.73811376953125,66.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.688241455078125,66.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.6853587646484376,66.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.6754700927734374,66.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.75807861328125,67.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.773315185546875,67.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.7460645751953126,66.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.741973388671875,66.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.7824415283203126,67.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.7684512939453125,67.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.706652099609375,67.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.6872799072265625,67.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.7093118896484376,67.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.7932738037109375,67.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.6859105224609374,67.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.713656005859375,68.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.7148525390625,68.0
480.0,10.0,1024.0,1024.0,2048.0,1024.0,1024.0,3072.0,1024.0,1024.0,512.0,3072.0,-1.0,-1.0,4.0,4.0,10.0,10.0,6.0,2.0,12.0,6.0,4.0,6.0,-1.0,-1.0,1.7182779541015625,68.0
